learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.030518
1,4,0,0.238,0.877,0.163,0.464478
1,4,0,0.238,0.877,0.163,0.021637
1,4,0,0.238,0.877,0.163,0.778198
1,4,1,0.238,0.877,0.163,0.81543
1,4,2,0.238,0.877,0.163,0.300354
1,4,3,0.238,0.877,0.163,0.219391
1,4,3,0.238,0.877,0.163,0.268402
1,4,3,0.238,0.877,0.163,0.086243
1,4,3,0.238,0.877,0.163,0.38446
2,8,0,0.201,0.881,0.16,0.419434
2,8,1,0.201,0.881,0.16,0.858643
2,8,2,0.201,0.881,0.16,0.695526
2,8,3,0.201,0.881,0.16,0.756287
2,8,4,0.201,0.881,0.16,0.824677
2,8,5,0.201,0.881,0.16,0.820129
2,8,6,0.201,0.881,0.16,0.751343
2,8,7,0.201,0.881,0.16,0.55072
3,10,0,0.215,0.875,0.15,0.231293
3,10,1,0.215,0.875,0.15,0.316132
3,10,2,0.215,0.875,0.15,0.91922
3,10,3,0.215,0.875,0.15,0.333984
3,10,4,0.215,0.875,0.15,0.365082
3,10,5,0.215,0.875,0.15,0.56308
3,10,6,0.215,0.875,0.15,0.130646
3,10,6,0.215,0.875,0.15,0.892426
3,10,7,0.215,0.875,0.15,0.637817
3,10,8,0.215,0.875,0.15,0.063171
3,10,8,0.215,0.875,0.15,0.835297
3,10,8,0.215,0.875,0.15,0.133362
3,10,8,0.215,0.875,0.15,0.926544
3,10,9,0.215,0.875,0.15,0.183868
3,10,9,0.215,0.875,0.15,0.573425
3,10,9,0.215,0.875,0.15,0.10321
3,10,9,0.215,0.875,0.15,0.535187
4,13,0,0.229,0.865,0.154,0.586029
4,13,1,0.229,0.865,0.154,0.257263
4,13,2,0.229,0.865,0.154,0.113251
4,13,2,0.229,0.865,0.154,0.258575
4,13,2,0.229,0.865,0.154,0.685547
4,13,3,0.229,0.865,0.154,0.622925
4,13,4,0.229,0.865,0.154,0.13446
4,13,4,0.229,0.865,0.154,0.957001
4,13,5,0.229,0.865,0.154,0.26889
4,13,6,0.229,0.865,0.154,0.008575
4,13,6,0.229,0.865,0.154,0.38028
4,13,6,0.229,0.865,0.154,0.196991
4,13,7,0.229,0.865,0.154,0.817627
4,13,8,0.229,0.865,0.154,0.553558
4,13,9,0.229,0.865,0.154,0.968048
4,13,10,0.229,0.865,0.154,0.727173
4,13,11,0.229,0.865,0.154,0.260559
4,13,12,0.229,0.865,0.154,0.074982
4,13,12,0.229,0.865,0.154,0.56897
4,13,12,0.229,0.865,0.154,0.171417
5,9,0,0.22,0.871,0.172,0.238953
5,9,1,0.22,0.871,0.172,0.648804
5,9,2,0.22,0.871,0.172,0.75473
5,9,3,0.22,0.871,0.172,0.404968
5,9,4,0.22,0.871,0.172,0.653137
5,9,5,0.22,0.871,0.172,0.550293
5,9,6,0.22,0.871,0.172,0.833099
5,9,7,0.22,0.871,0.172,0.458038
5,9,8,0.22,0.871,0.172,0.291016
6,19,0,0.22,0.863,0.181,0.388428
6,19,1,0.22,0.863,0.181,0.159607
6,19,1,0.22,0.863,0.181,0.091553
6,19,1,0.22,0.863,0.181,0.137207
