learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.22857666,0.414733887,0.646789551,N/A,No Rating Submission
1,4,1,0.238,0.877,0.163,0.302978516,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.40826416,N/A,N/A,N/A,No Recommendation Request
1,4,3,0.238,0.877,0.163,0.387908936,N/A,N/A,N/A,No Recommendation Request
2,8,0,0.201,0.881,0.16,0.29699707,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.290557861,N/A,N/A,N/A,No Recommendation Request
2,8,2,0.201,0.881,0.16,0.140289307,0.91394043,N/A,N/A,No Recommendation Follow
2,8,3,0.201,0.881,0.16,0.511474609,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.276519775,N/A,N/A,N/A,No Recommendation Request
2,8,5,0.201,0.881,0.16,0.981903076,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.433166504,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.170562744,0.040496826,0.717346191,N/A,No Rating Submission
3,10,0,0.215,0.875,0.15,0.396362305,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.929901123,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.894897461,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.762237549,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.266784668,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.512237549,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.031036377,0.612304688,0.765594482,N/A,No Rating Submission
3,10,7,0.215,0.875,0.15,0.526489258,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.118896484,0.175354004,0.489593506,N/A,No Rating Submission
3,10,9,0.215,0.875,0.15,0.941009521,N/A,N/A,N/A,No Recommendation Request
4,13,0,0.229,0.865,0.154,0.901885986,N/A,N/A,N/A,No Recommendation Request
4,13,1,0.229,0.865,0.154,0.559356689,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.141815186,0.946258545,N/A,N/A,No Recommendation Follow
4,13,3,0.229,0.865,0.154,0.463989258,N/A,N/A,N/A,No Recommendation Request
4,13,4,0.229,0.865,0.154,0.515319824,N/A,N/A,N/A,No Recommendation Request
4,13,5,0.229,0.865,0.154,0.493835449,N/A,N/A,N/A,No Recommendation Request
4,13,6,0.229,0.865,0.154,0.000793457,0.766784668,0.542175293,N/A,No Rating Submission
4,13,7,0.229,0.865,0.154,0.395050049,N/A,N/A,N/A,No Recommendation Request
4,13,8,0.229,0.865,0.154,0.373809814,N/A,N/A,N/A,No Recommendation Request
4,13,9,0.229,0.865,0.154,0.477722168,N/A,N/A,N/A,No Recommendation Request
4,13,10,0.229,0.865,0.154,0.651672363,N/A,N/A,N/A,No Recommendation Request
4,13,11,0.229,0.865,0.154,0.481323242,N/A,N/A,N/A,No Recommendation Request
4,13,12,0.229,0.865,0.154,0.124206543,0.035308838,0.230041504,N/A,No Rating Submission
5,9,0,0.22,0.871,0.172,0.48449707,N/A,N/A,N/A,No Recommendation Request
5,9,1,0.22,0.871,0.172,0.608276367,N/A,N/A,N/A,No Recommendation Request
5,9,2,0.22,0.871,0.172,0.992919922,N/A,N/A,N/A,No Recommendation Request
5,9,3,0.22,0.871,0.172,0.862609863,N/A,N/A,N/A,No Recommendation Request
5,9,4,0.22,0.871,0.172,0.067443848,0.9894104,N/A,N/A,No Recommendation Follow
5,9,5,0.22,0.871,0.172,0.701538086,N/A,N/A,N/A,No Recommendation Request
5,9,6,0.22,0.871,0.172,0.692260742,N/A,N/A,N/A,No Recommendation Request
5,9,7,0.22,0.871,0.172,0.978302002,N/A,N/A,N/A,No Recommendation Request
5,9,8,0.22,0.871,0.172,0.604156494,N/A,N/A,N/A,No Recommendation Request
6,19,0,0.22,0.863,0.181,0.530639648,N/A,N/A,N/A,No Recommendation Request
6,19,1,0.22,0.863,0.181,0.20993042,0.508331299,0.702758789,N/A,No Rating Submission
6,19,2,0.22,0.863,0.181,0.168487549,0.590820313,0.37512207,N/A,No Rating Submission
6,19,3,0.22,0.863,0.181,0.865844727,N/A,N/A,N/A,No Recommendation Request
6,19,4,0.22,0.863,0.181,0.91394043,N/A,N/A,N/A,No Recommendation Request
6,19,5,0.22,0.863,0.181,0.302001953,N/A,N/A,N/A,No Recommendation Request
6,19,6,0.22,0.863,0.181,0.946929932,N/A,N/A,N/A,No Recommendation Request
6,19,7,0.22,0.863,0.181,0.175506592,0.905670166,N/A,N/A,No Recommendation Follow
6,19,8,0.22,0.863,0.181,0.324035645,N/A,N/A,N/A,No Recommendation Request
6,19,9,0.22,0.863,0.181,0.279449463,N/A,N/A,N/A,No Recommendation Request
6,19,10,0.22,0.863,0.181,0.596343994,N/A,N/A,N/A,No Recommendation Request
6,19,11,0.22,0.863,0.181,0.939605713,N/A,N/A,N/A,No Recommendation Request
6,19,12,0.22,0.863,0.181,0.056884766,0.765014648,0.765319824,N/A,No Rating Submission
6,19,13,0.22,0.863,0.181,0.204345703,0.024688721,0.186950684,N/A,No Rating Submission
6,19,14,0.22,0.863,0.181,0.812316895,N/A,N/A,N/A,No Recommendation Request
6,19,15,0.22,0.863,0.181,0.896362305,N/A,N/A,N/A,No Recommendation Request
6,19,16,0.22,0.863,0.181,0.321289063,N/A,N/A,N/A,No Recommendation Request
6,19,17,0.22,0.863,0.181,0.932830811,N/A,N/A,N/A,No Recommendation Request
6,19,18,0.22,0.863,0.181,0.58303833,N/A,N/A,N/A,No Recommendation Request
7,8,0,0.209,0.866,0.153,0.200012207,0.478240967,0.094055176,1,
7,8,1,0.209,0.866,0.153,0.65737915,N/A,N/A,N/A,No Recommendation Request
7,8,2,0.209,0.866,0.153,0.714935303,N/A,N/A,N/A,No Recommendation Request
7,8,3,0.209,0.866,0.153,0.797393799,N/A,N/A,N/A,No Recommendation Request
7,8,4,0.209,0.866,0.153,0.785491943,N/A,N/A,N/A,No Recommendation Request
7,8,5,0.209,0.866,0.153,0.144012451,0.140228271,0.879516602,N/A,No Rating Submission
7,8,6,0.209,0.866,0.153,0.331634521,N/A,N/A,N/A,No Recommendation Request
7,8,7,0.209,0.866,0.153,0.368560791,N/A,N/A,N/A,No Recommendation Request
8,10,0,0.223,0.887,0.165,0.614501953,N/A,N/A,N/A,No Recommendation Request
8,10,1,0.223,0.887,0.165,0.129699707,0.268493652,0.960266113,N/A,No Rating Submission
8,10,2,0.223,0.887,0.165,0.680206299,N/A,N/A,N/A,No Recommendation Request
8,10,3,0.223,0.887,0.165,0.023193359,0.049560547,0.946563721,N/A,No Rating Submission
8,10,4,0.223,0.887,0.165,0.41305542,N/A,N/A,N/A,No Recommendation Request
8,10,5,0.223,0.887,0.165,0.611816406,N/A,N/A,N/A,No Recommendation Request
8,10,6,0.223,0.887,0.165,0.573486328,N/A,N/A,N/A,No Recommendation Request
8,10,7,0.223,0.887,0.165,0.565887451,N/A,N/A,N/A,No Recommendation Request
8,10,8,0.223,0.887,0.165,0.492156982,N/A,N/A,N/A,No Recommendation Request
8,10,9,0.223,0.887,0.165,0.48651123,N/A,N/A,N/A,No Recommendation Request
9,13,0,0.199,0.871,0.156,0.687316895,N/A,N/A,N/A,No Recommendation Request
9,13,1,0.199,0.871,0.156,0.711547852,N/A,N/A,N/A,No Recommendation Request
9,13,2,0.199,0.871,0.156,0.651885986,N/A,N/A,N/A,No Recommendation Request
9,13,3,0.199,0.871,0.156,0.304870605,N/A,N/A,N/A,No Recommendation Request
9,13,4,0.199,0.871,0.156,0.908691406,N/A,N/A,N/A,No Recommendation Request
9,13,5,0.199,0.871,0.156,0.231567383,N/A,N/A,N/A,No Recommendation Request
9,13,6,0.199,0.871,0.156,0.79095459,N/A,N/A,N/A,No Recommendation Request
9,13,7,0.199,0.871,0.156,0.667541504,N/A,N/A,N/A,No Recommendation Request
9,13,8,0.199,0.871,0.156,0.408203125,N/A,N/A,N/A,No Recommendation Request
9,13,9,0.199,0.871,0.156,0.78793335,N/A,N/A,N/A,No Recommendation Request
9,13,10,0.199,0.871,0.156,0.919830322,N/A,N/A,N/A,No Recommendation Request
9,13,11,0.199,0.871,0.156,0.288818359,N/A,N/A,N/A,No Recommendation Request
9,13,12,0.199,0.871,0.156,0.509674072,N/A,N/A,N/A,No Recommendation Request
10,7,0,0.2,0.876,0.158,0.842041016,N/A,N/A,N/A,No Recommendation Request
10,7,1,0.2,0.876,0.158,0.870697021,N/A,N/A,N/A,No Recommendation Request
10,7,2,0.2,0.876,0.158,0.705810547,N/A,N/A,N/A,No Recommendation Request
10,7,3,0.2,0.876,0.158,0.58203125,N/A,N/A,N/A,No Recommendation Request
10,7,4,0.2,0.876,0.158,0.369049072,N/A,N/A,N/A,No Recommendation Request
10,7,5,0.2,0.876,0.158,0.869781494,N/A,N/A,N/A,No Recommendation Request
10,7,6,0.2,0.876,0.158,0.911102295,N/A,N/A,N/A,No Recommendation Request
11,2,0,0.194,0.867,0.189,0.354492188,N/A,N/A,N/A,No Recommendation Request
11,2,1,0.194,0.867,0.189,0.38470459,N/A,N/A,N/A,No Recommendation Request
12,19,0,0.221,0.877,0.142,0.438079834,N/A,N/A,N/A,No Recommendation Request
12,19,1,0.221,0.877,0.142,0.94732666,N/A,N/A,N/A,No Recommendation Request
12,19,2,0.221,0.877,0.142,0.903259277,N/A,N/A,N/A,No Recommendation Request
12,19,3,0.221,0.877,0.142,0.291717529,N/A,N/A,N/A,No Recommendation Request
12,19,4,0.221,0.877,0.142,0.786743164,N/A,N/A,N/A,No Recommendation Request
12,19,5,0.221,0.877,0.142,0.275604248,N/A,N/A,N/A,No Recommendation Request
12,19,6,0.221,0.877,0.142,0.361602783,N/A,N/A,N/A,No Recommendation Request
12,19,7,0.221,0.877,0.142,0.890930176,N/A,N/A,N/A,No Recommendation Request
12,19,8,0.221,0.877,0.142,0.845794678,N/A,N/A,N/A,No Recommendation Request
12,19,9,0.221,0.877,0.142,0.423919678,N/A,N/A,N/A,No Recommendation Request
12,19,10,0.221,0.877,0.142,0.88885498,N/A,N/A,N/A,No Recommendation Request
12,19,11,0.221,0.877,0.142,0.773925781,N/A,N/A,N/A,No Recommendation Request
12,19,12,0.221,0.877,0.142,0.653320313,N/A,N/A,N/A,No Recommendation Request
12,19,13,0.221,0.877,0.142,0.093933105,0.531036377,0.918243408,N/A,No Rating Submission
12,19,14,0.221,0.877,0.142,0.554077148,N/A,N/A,N/A,No Recommendation Request
12,19,15,0.221,0.877,0.142,0.385864258,N/A,N/A,N/A,No Recommendation Request
12,19,16,0.221,0.877,0.142,0.748016357,N/A,N/A,N/A,No Recommendation Request
12,19,17,0.221,0.877,0.142,0.776367188,N/A,N/A,N/A,No Recommendation Request
12,19,18,0.221,0.877,0.142,0.268920898,N/A,N/A,N/A,No Recommendation Request
13,8,0,0.232,0.87,0.181,0.006011963,0.335845947,0.063232422,2,
13,8,1,0.232,0.87,0.181,0.670593262,N/A,N/A,N/A,No Recommendation Request
13,8,2,0.232,0.87,0.181,0.966766357,N/A,N/A,N/A,No Recommendation Request
13,8,3,0.232,0.87,0.181,0.630004883,N/A,N/A,N/A,No Recommendation Request
13,8,4,0.232,0.87,0.181,0.198608398,0.776763916,0.387573242,N/A,No Rating Submission
13,8,5,0.232,0.87,0.181,0.842590332,N/A,N/A,N/A,No Recommendation Request
