learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
2,8,6,0.201,0.881,0.16,0.999756,0
3,10,0,0.215,0.875,0.15,0.85614,0
3,10,2,0.215,0.875,0.15,0.469727,1
3,10,5,0.215,0.875,0.15,0.825867,2
4,13,2,0.229,0.865,0.154,0.800293,0
4,13,3,0.229,0.865,0.154,0.533508,4
4,13,8,0.229,0.865,0.154,0.418762,8
4,13,11,0.229,0.865,0.154,0.873413,9
5,9,0,0.22,0.871,0.172,0.461365,0
5,9,1,0.22,0.871,0.172,0.431305,4
5,9,8,0.22,0.871,0.172,0.734985,8
6,19,9,0.22,0.863,0.181,0.590485,0
6,19,10,0.22,0.863,0.181,0.14917,4
6,19,13,0.22,0.863,0.181,0.23111,8
6,19,17,0.22,0.863,0.181,0.737305,9
7,8,2,0.209,0.866,0.153,0.389313,0
7,8,3,0.209,0.866,0.153,0.441406,4
7,8,4,0.209,0.866,0.153,0.474487,8
7,8,7,0.209,0.866,0.153,0.403015,9
8,10,4,0.223,0.887,0.165,0.043488,0
8,10,6,0.223,0.887,0.165,0.996704,4
8,10,8,0.223,0.887,0.165,0.333405,8
8,10,9,0.223,0.887,0.165,0.374725,9
9,13,6,0.199,0.871,0.156,0.555176,0
9,13,7,0.199,0.871,0.156,0.022491,4
9,13,8,0.199,0.871,0.156,0.545288,8
10,7,3,0.2,0.876,0.158,0.938629,0
10,7,4,0.2,0.876,0.158,0.482605,4
11,2,0,0.194,0.867,0.189,0.893646,0
12,19,4,0.221,0.877,0.142,0.069336,0
12,19,12,0.221,0.877,0.142,0.326202,4
12,19,17,0.221,0.877,0.142,0.233887,8
12,19,18,0.221,0.877,0.142,0.410767,7
13,8,3,0.232,0.87,0.181,0.461243,0
13,8,6,0.232,0.87,0.181,0.703735,4
13,8,7,0.232,0.87,0.181,0.882996,8
15,15,3,0.218,0.879,0.17,0.637115,0
15,15,8,0.218,0.879,0.17,0.998901,4
15,15,10,0.218,0.879,0.17,0.097412,8
17,16,1,0.22,0.885,0.159,0.362488,0
17,16,7,0.22,0.885,0.159,0.863434,4
17,16,8,0.22,0.885,0.159,0.865692,8
17,16,10,0.22,0.885,0.159,0.810333,7
18,10,1,0.213,0.871,0.173,0.525452,4
18,10,6,0.213,0.871,0.173,0.760956,0
18,10,7,0.213,0.871,0.173,0.722961,6
20,16,3,0.203,0.875,0.159,0.841492,4
20,16,7,0.203,0.875,0.159,0.659393,0
21,6,1,0.224,0.868,0.161,0.491119,4
22,11,5,0.213,0.886,0.179,0.051666,4
24,12,5,0.204,0.882,0.181,0.881317,4
24,12,8,0.204,0.882,0.181,0.861572,0
25,15,5,0.222,0.878,0.162,0.076416,4
25,15,10,0.222,0.878,0.162,0.207947,0
25,15,11,0.222,0.878,0.162,0.498962,6
26,20,1,0.21,0.877,0.164,0.789642,4
26,20,4,0.21,0.877,0.164,0.713531,6
26,20,8,0.21,0.877,0.164,0.144073,9
26,20,16,0.21,0.877,0.164,0.650818,0
27,10,0,0.197,0.884,0.171,0.075378,0
27,10,1,0.197,0.884,0.171,0.597626,3
27,10,4,0.197,0.884,0.171,0.187927,9
27,10,8,0.197,0.884,0.171,0.417603,7
28,20,0,0.222,0.858,0.156,0.781921,0
28,20,3,0.222,0.858,0.156,0.936035,3
28,20,10,0.222,0.858,0.156,0.041656,9
28,20,16,0.222,0.858,0.156,0.284607,7
28,20,18,0.222,0.858,0.156,0.841949,8
29,20,0,0.225,0.848,0.187,0.944763,0
29,20,1,0.225,0.848,0.187,0.898407,3
29,20,5,0.225,0.848,0.187,0.821838,9
29,20,9,0.225,0.848,0.187,0.648956,7
29,20,10,0.225,0.848,0.187,0.689575,8
29,20,12,0.225,0.848,0.187,0.554962,5
29,20,13,0.225,0.848,0.187,0.538147,1
29,20,17,0.225,0.848,0.187,0.466187,2
29,20,19,0.225,0.848,0.187,0.981659,4
30,13,0,0.214,0.883,0.167,0.582245,0
30,13,4,0.214,0.883,0.167,0.691681,3
30,13,8,0.214,0.883,0.167,0.522583,5
31,10,1,0.21,0.878,0.158,0.814911,3
31,10,3,0.21,0.878,0.158,0.37677,5
31,10,4,0.21,0.878,0.158,0.076355,7
31,10,5,0.21,0.878,0.158,0.589661,8
32,15,0,0.224,0.892,0.171,0.441925,3
32,15,3,0.224,0.892,0.171,0.297455,7
32,15,4,0.224,0.892,0.171,0.391937,5
32,15,10,0.224,0.892,0.171,0.33902,8
32,15,13,0.224,0.892,0.171,0.261047,2
32,15,14,0.224,0.892,0.171,0.986786,0
33,22,0,0.215,0.885,0.181,0.309387,7
33,22,2,0.215,0.885,0.181,0.626801,5
33,22,4,0.215,0.885,0.181,0.490234,8
33,22,6,0.215,0.885,0.181,0.078064,2
33,22,15,0.215,0.885,0.181,0.518921,3
33,22,17,0.215,0.885,0.181,0.804413,0
34,3,0,0.204,0.891,0.151,0.870667,7
35,23,4,0.211,0.883,0.171,0.271973,7
35,23,5,0.211,0.883,0.171,0.794647,5
35,23,9,0.211,0.883,0.171,0.824341,8
35,23,12,0.211,0.883,0.171,0.658386,2
35,23,18,0.211,0.883,0.171,0.428162,3
36,19,0,0.226,0.864,0.15,0.950714,0
36,19,4,0.226,0.864,0.15,0.811066,9
36,19,5,0.226,0.864,0.15,0.041473,1
36,19,11,0.226,0.864,0.15,0.518005,4
36,19,14,0.226,0.864,0.15,0.091614,3
37,9,0,0.204,0.862,0.175,0.991211,0
37,9,2,0.204,0.862,0.175,0.064087,9
38,27,21,0.186,0.87,0.168,0.278229,0
38,27,22,0.186,0.87,0.168,0.936432,9
40,16,0,0.217,0.889,0.162,0.717773,0
41,17,1,0.222,0.866,0.147,0.480896,0
41,17,8,0.222,0.866,0.147,0.050537,9
41,17,9,0.222,0.866,0.147,0.06488,1
41,17,15,0.222,0.866,0.147,0.28067,4
42,3,0,0.208,0.883,0.156,0.218353,0
43,19,2,0.208,0.866,0.186,0.242035,0
43,19,3,0.208,0.866,0.186,0.907501,9
43,19,5,0.208,0.866,0.186,0.098663,1
43,19,6,0.208,0.866,0.186,0.314484,4
43,19,7,0.208,0.866,0.186,0.408813,3
43,19,8,0.208,0.866,0.186,0.009674,8
44,18,2,0.229,0.874,0.148,0.218536,0
44,18,7,0.229,0.874,0.148,0.708771,4
44,18,8,0.229,0.874,0.148,0.953735,9
44,18,14,0.229,0.874,0.148,0.309052,3
45,23,2,0.212,0.857,0.18,0.044342,0
45,23,3,0.212,0.857,0.18,0.488892,4
45,23,4,0.212,0.857,0.18,0.301331,9
45,23,6,0.212,0.857,0.18,0.302368,3
45,23,10,0.212,0.857,0.18,0.751343,8
45,23,15,0.212,0.857,0.18,0.652466,1
45,23,16,0.212,0.857,0.18,0.394348,2
46,15,0,0.215,0.874,0.166,0.635376,0
46,15,6,0.215,0.874,0.166,0.086426,4
46,15,10,0.215,0.874,0.166,0.662231,9
47,10,1,0.204,0.889,0.168,0.760742,0
47,10,3,0.204,0.889,0.168,0.354462,4
47,10,9,0.204,0.889,0.168,0.433319,6
48,11,1,0.235,0.876,0.14,0.226013,4
48,11,9,0.235,0.876,0.14,0.719574,6
49,29,1,0.196,0.879,0.164,0.72876,4
49,29,7,0.196,0.879,0.164,0.409149,6
