learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.279541016,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.122314453,0.244689941,0.505218506,N/A,No Rating Submission
1,4,2,0.238,0.877,0.163,0.756866455,N/A,N/A,N/A,No Recommendation Request
1,4,3,0.238,0.877,0.163,0.191802979,0.134979248,0.918609619,N/A,No Rating Submission
2,8,0,0.201,0.881,0.16,0.141296387,0.652587891,0.770141602,N/A,No Rating Submission
2,8,1,0.201,0.881,0.16,0.137542725,0.283874512,0.222717285,N/A,No Rating Submission
2,8,2,0.201,0.881,0.16,0.091400146,0.57598877,0.373260498,N/A,No Rating Submission
2,8,3,0.201,0.881,0.16,0.412475586,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.050476074,0.64151001,0.526855469,N/A,No Rating Submission
2,8,5,0.201,0.881,0.16,0.466369629,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.135101318,0.305847168,0.240325928,N/A,No Rating Submission
2,8,7,0.201,0.881,0.16,0.420013428,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.032165527,0.352935791,0.272796631,N/A,No Rating Submission
3,10,1,0.215,0.875,0.15,0.928894043,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.219909668,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.581756592,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.009460449,0.312072754,0.742156982,N/A,No Rating Submission
3,10,5,0.215,0.875,0.15,0.506896973,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.476531982,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.553955078,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.08972168,0.249481201,0.85824585,N/A,No Rating Submission
3,10,9,0.215,0.875,0.15,0.967895508,N/A,N/A,N/A,No Recommendation Request
4,13,0,0.229,0.865,0.154,0.201385498,0.902130127,N/A,N/A,No Recommendation Follow
4,13,1,0.229,0.865,0.154,0.138946533,0.89276123,N/A,N/A,No Recommendation Follow
4,13,2,0.229,0.865,0.154,0.385375977,N/A,N/A,N/A,No Recommendation Request
4,13,3,0.229,0.865,0.154,0.83581543,N/A,N/A,N/A,No Recommendation Request
4,13,4,0.229,0.865,0.154,0.627258301,N/A,N/A,N/A,No Recommendation Request
4,13,5,0.229,0.865,0.154,0.118682861,0.934814453,N/A,N/A,No Recommendation Follow
4,13,6,0.229,0.865,0.154,0.384338379,N/A,N/A,N/A,No Recommendation Request
4,13,7,0.229,0.865,0.154,0.329803467,N/A,N/A,N/A,No Recommendation Request
4,13,8,0.229,0.865,0.154,0.076202393,0.644287109,0.30166626,N/A,No Rating Submission
4,13,9,0.229,0.865,0.154,0.315795898,N/A,N/A,N/A,No Recommendation Request
4,13,10,0.229,0.865,0.154,0.915985107,N/A,N/A,N/A,No Recommendation Request
