learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.609344
1,4,1,0.238,0.877,0.163,0.423859
1,4,2,0.238,0.877,0.163,0.813324
1,4,3,0.238,0.877,0.163,0.21579
1,4,3,0.238,0.877,0.163,0.495483
1,4,3,0.238,0.877,0.163,0.144135
1,4,3,0.238,0.877,0.163,0.961334
2,8,0,0.201,0.881,0.16,0.135132
2,8,0,0.201,0.881,0.16,0.60965
2,8,0,0.201,0.881,0.16,0.760712
2,8,1,0.201,0.881,0.16,0.249481
2,8,2,0.201,0.881,0.16,0.486176
2,8,3,0.201,0.881,0.16,0.912994
2,8,4,0.201,0.881,0.16,0.166229
2,8,4,0.201,0.881,0.16,0.405945
2,8,4,0.201,0.881,0.16,0.417114
2,8,5,0.201,0.881,0.16,0.873291
2,8,6,0.201,0.881,0.16,0.125244
2,8,6,0.201,0.881,0.16,0.834381
2,8,6,0.201,0.881,0.16,0.683105
2,8,7,0.201,0.881,0.16,0.189026
2,8,7,0.201,0.881,0.16,0.864655
2,8,7,0.201,0.881,0.16,0.829773
3,10,0,0.215,0.875,0.15,0.137085
3,10,0,0.215,0.875,0.15,0.495453
3,10,0,0.215,0.875,0.15,0.6698
3,10,1,0.215,0.875,0.15,0.70636
3,10,2,0.215,0.875,0.15,0.69693
3,10,3,0.215,0.875,0.15,0.002563
3,10,3,0.215,0.875,0.15,0.550079
3,10,3,0.215,0.875,0.15,0.014191
3,10,3,0.215,0.875,0.15,0.469574
3,10,4,0.215,0.875,0.15,0.042084
3,10,4,0.215,0.875,0.15,0.746674
3,10,4,0.215,0.875,0.15,0.482605
3,10,5,0.215,0.875,0.15,0.700043
3,10,6,0.215,0.875,0.15,0.311737
3,10,7,0.215,0.875,0.15,0.128571
3,10,7,0.215,0.875,0.15,0.251648
3,10,7,0.215,0.875,0.15,0.768127
3,10,8,0.215,0.875,0.15,0.059753
3,10,8,0.215,0.875,0.15,0.551666
3,10,8,0.215,0.875,0.15,0.041443
3,10,8,0.215,0.875,0.15,0.457062
3,10,9,0.215,0.875,0.15,0.621857
4,13,0,0.229,0.865,0.154,0.066193
4,13,0,0.229,0.865,0.154,0.984497
4,13,1,0.229,0.865,0.154,0.876984
4,13,2,0.229,0.865,0.154,0.798035
4,13,3,0.229,0.865,0.154,0.964417
4,13,4,0.229,0.865,0.154,0.729004
4,13,5,0.229,0.865,0.154,0.277618
4,13,6,0.229,0.865,0.154,0.654053
4,13,7,0.229,0.865,0.154,0.096619
4,13,7,0.229,0.865,0.154,0.989655
4,13,8,0.229,0.865,0.154,0.88031
4,13,9,0.229,0.865,0.154,0.565491
4,13,10,0.229,0.865,0.154,0.937439
4,13,11,0.229,0.865,0.154,0.419159
4,13,12,0.229,0.865,0.154,0.977692
5,9,0,0.22,0.871,0.172,0.447083
5,9,1,0.22,0.871,0.172,0.673523
5,9,2,0.22,0.871,0.172,0.173584
5,9,2,0.22,0.871,0.172,0.65741
5,9,2,0.22,0.871,0.172,0.749756
5,9,3,0.22,0.871,0.172,0.895874
5,9,4,0.22,0.871,0.172,0.029358
5,9,4,0.22,0.871,0.172,0.334869
5,9,4,0.22,0.871,0.172,0.110046
5,9,4,0.22,0.871,0.172,0.324829
5,9,5,0.22,0.871,0.172,0.090759
5,9,5,0.22,0.871,0.172,0.177429
5,9,5,0.22,0.871,0.172,0.945892
5,9,6,0.22,0.871,0.172,0.553802
5,9,7,0.22,0.871,0.172,0.519348
5,9,8,0.22,0.871,0.172,0.682983
6,19,0,0.22,0.863,0.181,0.426758
6,19,1,0.22,0.863,0.181,0.177856
6,19,1,0.22,0.863,0.181,0.103119
6,19,1,0.22,0.863,0.181,0.537048
6,19,2,0.22,0.863,0.181,0.501526
6,19,3,0.22,0.863,0.181,0.094116
6,19,3,0.22,0.863,0.181,0.360687
6,19,3,0.22,0.863,0.181,0.257446
6,19,4,0.22,0.863,0.181,0.337402
6,19,5,0.22,0.863,0.181,0.671997
6,19,6,0.22,0.863,0.181,0.238647
6,19,7,0.22,0.863,0.181,0.761017
6,19,8,0.22,0.863,0.181,0.545105
6,19,9,0.22,0.863,0.181,0.476654
6,19,10,0.22,0.863,0.181,0.245728
6,19,11,0.22,0.863,0.181,0.044586
6,19,11,0.22,0.863,0.181,0.664459
6,19,11,0.22,0.863,0.181,0.997406
6,19,12,0.22,0.863,0.181,0.028625
6,19,12,0.22,0.863,0.181,0.74765
6,19,12,0.22,0.863,0.181,0.251892
6,19,13,0.22,0.863,0.181,0.898071
6,19,14,0.22,0.863,0.181,0.505035
6,19,15,0.22,0.863,0.181,0.319977
6,19,16,0.22,0.863,0.181,0.789001
6,19,17,0.22,0.863,0.181,0.43512
6,19,18,0.22,0.863,0.181,0.254486
7,8,0,0.209,0.866,0.153,0.082092
7,8,0,0.209,0.866,0.153,0.046265
7,8,0,0.209,0.866,0.153,0.172821
7,8,1,0.209,0.866,0.153,0.822174
7,8,2,0.209,0.866,0.153,0.142456
7,8,2,0.209,0.866,0.153,0.596619
7,8,2,0.209,0.866,0.153,0.73822
7,8,3,0.209,0.866,0.153,0.565887
7,8,4,0.209,0.866,0.153,0.500366
7,8,5,0.209,0.866,0.153,0.580353
7,8,6,0.209,0.866,0.153,0.589417
7,8,7,0.209,0.866,0.153,0.58252
8,10,0,0.223,0.887,0.165,0.265045
8,10,1,0.223,0.887,0.165,0.780304
8,10,2,0.223,0.887,0.165,0.176208
