learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.775635
1,4,1,0.238,0.877,0.163,0.123535
1,4,1,0.238,0.877,0.163,0.343018
1,4,1,0.238,0.877,0.163,0.650787
1,4,2,0.238,0.877,0.163,0.600403
1,4,3,0.238,0.877,0.163,0.820984
2,8,0,0.201,0.881,0.16,0.463898
2,8,1,0.201,0.881,0.16,0.136505
2,8,1,0.201,0.881,0.16,0.350464
2,8,1,0.201,0.881,0.16,0.865936
2,8,2,0.201,0.881,0.16,0.706421
2,8,3,0.201,0.881,0.16,0.180939
2,8,3,0.201,0.881,0.16,0.258087
2,8,3,0.201,0.881,0.16,0.606049
2,8,4,0.201,0.881,0.16,0.071228
2,8,4,0.201,0.881,0.16,0.491302
2,8,4,0.201,0.881,0.16,0.995026
2,8,5,0.201,0.881,0.16,0.885681
2,8,6,0.201,0.881,0.16,0.340118
2,8,7,0.201,0.881,0.16,0.42804
3,10,0,0.215,0.875,0.15,0.715912
3,10,1,0.215,0.875,0.15,0.541046
3,10,2,0.215,0.875,0.15,0.059021
3,10,2,0.215,0.875,0.15,0.610413
3,10,2,0.215,0.875,0.15,0.597656
3,10,3,0.215,0.875,0.15,0.100708
3,10,3,0.215,0.875,0.15,0.244141
3,10,3,0.215,0.875,0.15,0.615997
3,10,4,0.215,0.875,0.15,0.139587
3,10,4,0.215,0.875,0.15,0.129059
3,10,4,0.215,0.875,0.15,0.743713
3,10,5,0.215,0.875,0.15,0.641937
3,10,6,0.215,0.875,0.15,0.692047
3,10,7,0.215,0.875,0.15,0.31311
3,10,8,0.215,0.875,0.15,0.996246
3,10,9,0.215,0.875,0.15,0.641052
4,13,0,0.229,0.865,0.154,0.433838
4,13,1,0.229,0.865,0.154,0.321777
4,13,2,0.229,0.865,0.154,0.368652
4,13,3,0.229,0.865,0.154,0.59903
4,13,4,0.229,0.865,0.154,0.270691
4,13,5,0.229,0.865,0.154,0.703217
4,13,6,0.229,0.865,0.154,0.944
4,13,7,0.229,0.865,0.154,0.171295
4,13,7,0.229,0.865,0.154,0.026825
4,13,7,0.229,0.865,0.154,0.289886
4,13,8,0.229,0.865,0.154,0.669525
4,13,9,0.229,0.865,0.154,0.061096
4,13,9,0.229,0.865,0.154,0.662231
4,13,9,0.229,0.865,0.154,0.728851
4,13,10,0.229,0.865,0.154,0.149261
4,13,10,0.229,0.865,0.154,0.000824
4,13,10,0.229,0.865,0.154,0.137909
4,13,10,0.229,0.865,0.154,0.353607
4,13,11,0.229,0.865,0.154,0.859985
4,13,12,0.229,0.865,0.154,0.870972
5,9,0,0.22,0.871,0.172,0.88681
5,9,1,0.22,0.871,0.172,0.344025
5,9,2,0.22,0.871,0.172,0.587463
5,9,3,0.22,0.871,0.172,0.685486
5,9,4,0.22,0.871,0.172,0.164673
5,9,4,0.22,0.871,0.172,0.266449
5,9,4,0.22,0.871,0.172,0.8479
5,9,5,0.22,0.871,0.172,0.770325
5,9,6,0.22,0.871,0.172,0.705902
5,9,7,0.22,0.871,0.172,0.781494
5,9,8,0.22,0.871,0.172,0.92865
6,19,0,0.22,0.863,0.181,0.201904
6,19,0,0.22,0.863,0.181,0.237946
6,19,0,0.22,0.863,0.181,0.099701
6,19,0,0.22,0.863,0.181,0.47345
6,19,1,0.22,0.863,0.181,0.794922
6,19,2,0.22,0.863,0.181,0.926239
6,19,3,0.22,0.863,0.181,0.413727
6,19,4,0.22,0.863,0.181,0.525238
6,19,5,0.22,0.863,0.181,0.572845
6,19,6,0.22,0.863,0.181,0.481293
6,19,7,0.22,0.863,0.181,0.689819
6,19,8,0.22,0.863,0.181,0.155579
6,19,8,0.22,0.863,0.181,0.046448
6,19,8,0.22,0.863,0.181,0.026947
6,19,9,0.22,0.863,0.181,0.508148
6,19,10,0.22,0.863,0.181,0.356659
6,19,11,0.22,0.863,0.181,0.811127
6,19,12,0.22,0.863,0.181,0.116119
6,19,12,0.22,0.863,0.181,0.84259
6,19,12,0.22,0.863,0.181,0.497742
6,19,13,0.22,0.863,0.181,0.400055
6,19,14,0.22,0.863,0.181,0.584259
6,19,15,0.22,0.863,0.181,0.51059
6,19,16,0.22,0.863,0.181,0.963684
6,19,17,0.22,0.863,0.181,0.411011
6,19,18,0.22,0.863,0.181,0.065369
6,19,18,0.22,0.863,0.181,0.398071
6,19,18,0.22,0.863,0.181,0.985229
7,8,0,0.209,0.866,0.153,0.641846
7,8,1,0.209,0.866,0.153,0.675415
7,8,2,0.209,0.866,0.153,0.976746
7,8,3,0.209,0.866,0.153,0.52066
7,8,4,0.209,0.866,0.153,0.788483
7,8,5,0.209,0.866,0.153,0.789368
7,8,6,0.209,0.866,0.153,0.74118
7,8,7,0.209,0.866,0.153,0.381531
8,10,0,0.223,0.887,0.165,0.934814
8,10,1,0.223,0.887,0.165,0.264282
8,10,2,0.223,0.887,0.165,0.692383
8,10,3,0.223,0.887,0.165,0.657745
8,10,4,0.223,0.887,0.165,0.832245
8,10,5,0.223,0.887,0.165,0.450439
8,10,6,0.223,0.887,0.165,0.272491
8,10,7,0.223,0.887,0.165,0.214203
8,10,7,0.223,0.887,0.165,0.267975
8,10,7,0.223,0.887,0.165,0.963318
8,10,8,0.223,0.887,0.165,0.961639
8,10,9,0.223,0.887,0.165,0.921844
9,13,0,0.199,0.871,0.156,0.512543
9,13,1,0.199,0.871,0.156,0.539978
9,13,2,0.199,0.871,0.156,0.734772
9,13,3,0.199,0.871,0.156,0.048889
9,13,3,0.199,0.871,0.156,0.877136
9,13,4,0.199,0.871,0.156,0.686371
9,13,5,0.199,0.871,0.156,0.733948
9,13,6,0.199,0.871,0.156,0.3172
9,13,7,0.199,0.871,0.156,0.844727
9,13,8,0.199,0.871,0.156,0.842163
9,13,9,0.199,0.871,0.156,0.257294
9,13,10,0.199,0.871,0.156,0.110901
9,13,10,0.199,0.871,0.156,0.86084
9,13,10,0.199,0.871,0.156,0.595856
9,13,11,0.199,0.871,0.156,0.253906
9,13,12,0.199,0.871,0.156,0.268097
10,7,0,0.2,0.876,0.158,0.15274
