learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.742157
1,4,1,0.238,0.877,0.163,0.914246
1,4,2,0.238,0.877,0.163,0.704956
1,4,3,0.238,0.877,0.163,0.579468
2,8,0,0.201,0.881,0.16,0.837097
2,8,1,0.201,0.881,0.16,0.946411
2,8,2,0.201,0.881,0.16,0.455261
2,8,3,0.201,0.881,0.16,0.304443
2,8,4,0.201,0.881,0.16,0.530029
2,8,5,0.201,0.881,0.16,0.444427
2,8,6,0.201,0.881,0.16,0.074341
2,8,6,0.201,0.881,0.16,0.999756
2,8,7,0.201,0.881,0.16,0.425629
3,10,0,0.215,0.875,0.15,0.122467
3,10,0,0.215,0.875,0.15,0.85614
3,10,0,0.215,0.875,0.15,0.323364
3,10,1,0.215,0.875,0.15,0.238708
3,10,2,0.215,0.875,0.15,0.135742
3,10,2,0.215,0.875,0.15,0.469727
3,10,2,0.215,0.875,0.15,0.456085
3,10,3,0.215,0.875,0.15,0.852509
3,10,4,0.215,0.875,0.15,0.997559
3,10,5,0.215,0.875,0.15,0.141205
3,10,5,0.215,0.875,0.15,0.825867
3,10,5,0.215,0.875,0.15,0.079163
3,10,5,0.215,0.875,0.15,0.359467
3,10,6,0.215,0.875,0.15,0.884552
3,10,7,0.215,0.875,0.15,0.854858
3,10,8,0.215,0.875,0.15,0.758972
3,10,9,0.215,0.875,0.15,0.593231
4,13,0,0.229,0.865,0.154,0.8638
4,13,1,0.229,0.865,0.154,0.561829
4,13,2,0.229,0.865,0.154,0.058289
4,13,2,0.229,0.865,0.154,0.800293
4,13,2,0.229,0.865,0.154,0.693481
4,13,3,0.229,0.865,0.154,0.133392
4,13,3,0.229,0.865,0.154,0.533508
4,13,3,0.229,0.865,0.154,0.306366
4,13,4,0.229,0.865,0.154,0.686127
4,13,5,0.229,0.865,0.154,0.828674
4,13,6,0.229,0.865,0.154,0.810333
4,13,7,0.229,0.865,0.154,0.784271
4,13,8,0.229,0.865,0.154,0.11969
4,13,8,0.229,0.865,0.154,0.418762
4,13,8,0.229,0.865,0.154,0.677551
4,13,9,0.229,0.865,0.154,0.573151
4,13,10,0.229,0.865,0.154,0.491516
4,13,11,0.229,0.865,0.154,0.037445
4,13,11,0.229,0.865,0.154,0.873413
4,13,12,0.229,0.865,0.154,0.856201
5,9,0,0.22,0.871,0.172,0.114197
5,9,0,0.22,0.871,0.172,0.461365
5,9,0,0.22,0.871,0.172,0.93399
5,9,1,0.22,0.871,0.172,0.011688
5,9,1,0.22,0.871,0.172,0.431305
5,9,1,0.22,0.871,0.172,0.986206
5,9,2,0.22,0.871,0.172,0.49054
5,9,3,0.22,0.871,0.172,0.421814
5,9,4,0.22,0.871,0.172,0.346436
5,9,5,0.22,0.871,0.172,0.399139
5,9,6,0.22,0.871,0.172,0.725433
5,9,7,0.22,0.871,0.172,0.451721
5,9,8,0.22,0.871,0.172,0.007996
5,9,8,0.22,0.871,0.172,0.734985
5,9,8,0.22,0.871,0.172,0.199249
6,19,0,0.22,0.863,0.181,0.943359
6,19,1,0.22,0.863,0.181,0.697113
6,19,2,0.22,0.863,0.181,0.257629
6,19,3,0.22,0.863,0.181,0.987915
6,19,4,0.22,0.863,0.181,0.486023
6,19,5,0.22,0.863,0.181,0.717224
6,19,6,0.22,0.863,0.181,0.562561
6,19,7,0.22,0.863,0.181,0.787903
6,19,8,0.22,0.863,0.181,0.308136
6,19,9,0.22,0.863,0.181,0.033569
6,19,9,0.22,0.863,0.181,0.590485
6,19,9,0.22,0.863,0.181,0.877411
6,19,10,0.22,0.863,0.181,0.137329
6,19,10,0.22,0.863,0.181,0.14917
6,19,10,0.22,0.863,0.181,0.116699
6,19,10,0.22,0.863,0.181,0.493805
6,19,11,0.22,0.863,0.181,0.600555
6,19,12,0.22,0.863,0.181,0.384705
6,19,13,0.22,0.863,0.181,0.009796
6,19,13,0.22,0.863,0.181,0.23111
6,19,13,0.22,0.863,0.181,0.571136
6,19,14,0.22,0.863,0.181,0.94635
6,19,15,0.22,0.863,0.181,0.791962
6,19,16,0.22,0.863,0.181,0.886993
6,19,17,0.22,0.863,0.181,0.139893
6,19,17,0.22,0.863,0.181,0.737305
6,19,17,0.22,0.863,0.181,0.878815
6,19,18,0.22,0.863,0.181,0.95578
7,8,0,0.209,0.866,0.153,0.729401
7,8,1,0.209,0.866,0.153,0.982361
7,8,2,0.209,0.866,0.153,0.065582
7,8,2,0.209,0.866,0.153,0.389313
7,8,2,0.209,0.866,0.153,0.60321
7,8,3,0.209,0.866,0.153,0.088318
7,8,3,0.209,0.866,0.153,0.441406
7,8,3,0.209,0.866,0.153,0.647186
7,8,4,0.209,0.866,0.153,0.088043
7,8,4,0.209,0.866,0.153,0.474487
7,8,4,0.209,0.866,0.153,0.727417
7,8,5,0.209,0.866,0.153,0.247101
7,8,6,0.209,0.866,0.153,0.337097
7,8,7,0.209,0.866,0.153,0.183807
7,8,7,0.209,0.866,0.153,0.403015
7,8,7,0.209,0.866,0.153,0.487671
8,10,0,0.223,0.887,0.165,0.38858
8,10,1,0.223,0.887,0.165,0.47345
8,10,2,0.223,0.887,0.165,0.411041
8,10,3,0.223,0.887,0.165,0.713379
8,10,4,0.223,0.887,0.165,0.187653
8,10,4,0.223,0.887,0.165,0.043488
8,10,4,0.223,0.887,0.165,0.188934
