learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.586609
1,4,1,0.238,0.877,0.163,0.789093
1,4,2,0.238,0.877,0.163,0.761475
1,4,3,0.238,0.877,0.163,0.912079
2,8,0,0.201,0.881,0.16,0.488708
2,8,1,0.201,0.881,0.16,0.437714
2,8,2,0.201,0.881,0.16,0.242981
2,8,3,0.201,0.881,0.16,0.178986
2,8,3,0.201,0.881,0.16,0.934998
2,8,4,0.201,0.881,0.16,0.201752
2,8,5,0.201,0.881,0.16,0.075226
2,8,5,0.201,0.881,0.16,0.819611
2,8,5,0.201,0.881,0.16,0.403839
2,8,6,0.201,0.881,0.16,0.091553
2,8,6,0.201,0.881,0.16,0.468719
2,8,6,0.201,0.881,0.16,0.075714
2,8,6,0.201,0.881,0.16,0.328491
2,8,7,0.201,0.881,0.16,0.676056
3,10,0,0.215,0.875,0.15,0.064453
3,10,0,0.215,0.875,0.15,0.884796
3,10,1,0.215,0.875,0.15,0.115234
3,10,1,0.215,0.875,0.15,0.615204
3,10,1,0.215,0.875,0.15,0.100708
3,10,1,0.215,0.875,0.15,0.33139
3,10,2,0.215,0.875,0.15,0.090454
3,10,2,0.215,0.875,0.15,0.824188
3,10,2,0.215,0.875,0.15,0.204498
3,10,3,0.215,0.875,0.15,0.699432
3,10,4,0.215,0.875,0.15,0.540466
3,10,5,0.215,0.875,0.15,0.368866
3,10,6,0.215,0.875,0.15,0.600128
3,10,7,0.215,0.875,0.15,0.41629
3,10,8,0.215,0.875,0.15,0.639648
3,10,9,0.215,0.875,0.15,0.966309
4,13,0,0.229,0.865,0.154,0.33194
4,13,1,0.229,0.865,0.154,0.636719
4,13,2,0.229,0.865,0.154,0.387726
4,13,3,0.229,0.865,0.154,0.394806
4,13,4,0.229,0.865,0.154,0.881744
4,13,5,0.229,0.865,0.154,0.612427
4,13,6,0.229,0.865,0.154,0.706512
4,13,7,0.229,0.865,0.154,0.980438
4,13,8,0.229,0.865,0.154,0.04007
4,13,8,0.229,0.865,0.154,0.943085
4,13,9,0.229,0.865,0.154,0.645264
4,13,10,0.229,0.865,0.154,0.110474
4,13,10,0.229,0.865,0.154,0.326447
4,13,10,0.229,0.865,0.154,0.30426
4,13,11,0.229,0.865,0.154,0.925018
4,13,12,0.229,0.865,0.154,0.796265
5,9,0,0.22,0.871,0.172,0.239624
5,9,1,0.22,0.871,0.172,0.010071
5,9,1,0.22,0.871,0.172,0.666504
5,9,1,0.22,0.871,0.172,0.489594
5,9,2,0.22,0.871,0.172,0.122223
5,9,2,0.22,0.871,0.172,0.855804
5,9,2,0.22,0.871,0.172,0.660309
5,9,3,0.22,0.871,0.172,0.80249
5,9,4,0.22,0.871,0.172,0.619354
5,9,5,0.22,0.871,0.172,0.181824
5,9,5,0.22,0.871,0.172,0.297455
5,9,5,0.22,0.871,0.172,0.623108
5,9,6,0.22,0.871,0.172,0.497162
5,9,7,0.22,0.871,0.172,0.220276
5,9,8,0.22,0.871,0.172,0.853271
6,19,0,0.22,0.863,0.181,0.528687
6,19,1,0.22,0.863,0.181,0.54422
6,19,2,0.22,0.863,0.181,0.77536
6,19,3,0.22,0.863,0.181,0.907776
6,19,4,0.22,0.863,0.181,0.115326
6,19,4,0.22,0.863,0.181,0.521729
6,19,4,0.22,0.863,0.181,0.701721
6,19,5,0.22,0.863,0.181,0.772949
6,19,6,0.22,0.863,0.181,0.576904
6,19,7,0.22,0.863,0.181,0.431549
6,19,8,0.22,0.863,0.181,0.05481
6,19,8,0.22,0.863,0.181,0.189392
6,19,8,0.22,0.863,0.181,0.160156
6,19,8,0.22,0.863,0.181,0.230865
6,19,9,0.22,0.863,0.181,0.707062
6,19,10,0.22,0.863,0.181,0.801483
6,19,11,0.22,0.863,0.181,0.005035
6,19,11,0.22,0.863,0.181,0.005615
6,19,11,0.22,0.863,0.181,0.973694
6,19,12,0.22,0.863,0.181,0.455719
6,19,13,0.22,0.863,0.181,0.231659
6,19,14,0.22,0.863,0.181,0.973694
6,19,15,0.22,0.863,0.181,0.397858
6,19,16,0.22,0.863,0.181,0.209259
6,19,16,0.22,0.863,0.181,0.264343
6,19,16,0.22,0.863,0.181,0.459229
6,19,17,0.22,0.863,0.181,0.506805
6,19,18,0.22,0.863,0.181,0.607635
7,8,0,0.209,0.866,0.153,0.52948
