learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,1,0.238,0.877,0.163,0.006226,0
1,4,3,0.238,0.877,0.163,0.247589,1
2,8,5,0.201,0.881,0.16,0.513397,0
2,8,7,0.201,0.881,0.16,0.655853,1
3,10,0,0.215,0.875,0.15,0.047455,0
4,13,9,0.229,0.865,0.154,0.993622,0
5,9,1,0.22,0.871,0.172,0.623413,0
6,19,5,0.22,0.863,0.181,0.840485,0
6,19,15,0.22,0.863,0.181,0.584473,2
6,19,18,0.22,0.863,0.181,0.046478,3
7,8,1,0.209,0.866,0.153,0.966949,2
8,10,6,0.223,0.887,0.165,0.534973,2
9,13,0,0.199,0.871,0.156,0.684998,2
9,13,2,0.199,0.871,0.156,0.818604,3
9,13,5,0.199,0.871,0.156,0.342499,1
9,13,11,0.199,0.871,0.156,0.23587,6
12,19,1,0.221,0.877,0.142,0.634247,6
12,19,4,0.221,0.877,0.142,0.552032,5
12,19,5,0.221,0.877,0.142,0.936707,7
12,19,15,0.221,0.877,0.142,0.467804,3
12,19,16,0.221,0.877,0.142,0.684265,1
12,19,17,0.221,0.877,0.142,0.300659,9
13,8,0,0.232,0.87,0.181,0.938202,6
13,8,1,0.232,0.87,0.181,0.724609,5
13,8,2,0.232,0.87,0.181,0.403351,7
15,15,0,0.218,0.879,0.17,0.306427,6
15,15,5,0.218,0.879,0.17,0.266479,5
15,15,6,0.218,0.879,0.17,0.553345,7
15,15,9,0.218,0.879,0.17,0.139343,1
15,15,11,0.218,0.879,0.17,0.146027,2
15,15,12,0.218,0.879,0.17,0.673248,3
16,8,1,0.201,0.854,0.167,0.367554,6
17,16,7,0.22,0.885,0.159,0.921356,6
17,16,10,0.22,0.885,0.159,0.117249,7
17,16,12,0.22,0.885,0.159,0.254272,1
18,10,7,0.213,0.871,0.173,0.996582,6
19,5,3,0.203,0.874,0.147,0.868561,6
20,16,2,0.203,0.875,0.159,0.938751,6
20,16,3,0.203,0.875,0.159,0.30307,7
21,6,3,0.224,0.868,0.161,0.32843,6
22,11,0,0.213,0.886,0.179,0.000549,7
22,11,5,0.213,0.886,0.179,0.752441,1
22,11,8,0.213,0.886,0.179,0.47876,0
24,12,1,0.204,0.882,0.181,0.157104,7
24,12,2,0.204,0.882,0.181,0.42749,1
25,15,2,0.222,0.878,0.162,0.919952,7
26,20,1,0.21,0.877,0.164,0.558228,7
26,20,18,0.21,0.877,0.164,0.931976,1
27,10,7,0.197,0.884,0.171,0.833221,7
28,20,1,0.222,0.858,0.156,0.6185,7
28,20,9,0.222,0.858,0.156,0.014282,1
28,20,10,0.222,0.858,0.156,0.761475,0
28,20,15,0.222,0.858,0.156,0.310791,3
28,20,17,0.222,0.858,0.156,0.721924,2
28,20,19,0.222,0.858,0.156,0.403015,6
29,20,1,0.225,0.848,0.187,0.135468,7
29,20,2,0.225,0.848,0.187,0.597076,1
29,20,3,0.225,0.848,0.187,0.319855,0
29,20,11,0.225,0.848,0.187,0.160278,3
29,20,15,0.225,0.848,0.187,0.265045,2
29,20,18,0.225,0.848,0.187,0.754395,6
30,13,4,0.214,0.883,0.167,0.116638,7
31,10,9,0.21,0.878,0.158,0.080963,7
32,15,2,0.224,0.892,0.171,0.992401,7
32,15,4,0.224,0.892,0.171,0.275391,1
32,15,5,0.224,0.892,0.171,0.790131,0
33,22,3,0.215,0.885,0.181,0.30542,7
33,22,4,0.215,0.885,0.181,0.079407,1
33,22,5,0.215,0.885,0.181,0.663666,2
33,22,9,0.215,0.885,0.181,0.528015,6
33,22,11,0.215,0.885,0.181,0.214081,3
33,22,17,0.215,0.885,0.181,0.239349,9
33,22,18,0.215,0.885,0.181,0.236664,8
35,23,0,0.211,0.883,0.171,0.74707,7
35,23,3,0.211,0.883,0.171,0.817596,6
35,23,15,0.211,0.883,0.171,0.389191,9
35,23,17,0.211,0.883,0.171,0.373108,4
35,23,20,0.211,0.883,0.171,0.303558,8
36,19,3,0.226,0.864,0.15,0.815521,4
36,19,4,0.226,0.864,0.15,0.701111,7
36,19,15,0.226,0.864,0.15,0.907684,6
37,9,0,0.204,0.862,0.175,0.779327,4
38,27,2,0.186,0.87,0.168,0.115356,4
38,27,4,0.186,0.87,0.168,0.709351,7
38,27,7,0.186,0.87,0.168,0.906311,6
38,27,8,0.186,0.87,0.168,0.349945,2
38,27,16,0.186,0.87,0.168,0.184692,5
41,17,12,0.222,0.866,0.147,0.165649,4
42,3,2,0.208,0.883,0.156,0.81485,4
43,19,5,0.208,0.866,0.186,0.305389,4
43,19,17,0.208,0.866,0.186,0.110565,0
43,19,18,0.208,0.866,0.186,0.559265,9
44,18,7,0.229,0.874,0.148,0.98288,4
44,18,9,0.229,0.874,0.148,0.706726,0
44,18,15,0.229,0.874,0.148,0.37851,9
44,18,17,0.229,0.874,0.148,0.270111,6
45,23,3,0.212,0.857,0.18,0.774841,4
45,23,9,0.212,0.857,0.18,0.935669,0
45,23,12,0.212,0.857,0.18,0.530212,9
45,23,14,0.212,0.857,0.18,0.455048,6
45,23,17,0.212,0.857,0.18,0.750793,7
46,15,0,0.215,0.874,0.166,0.240173,4
46,15,2,0.215,0.874,0.166,0.300201,0
46,15,3,0.215,0.874,0.166,0.469757,9
46,15,4,0.215,0.874,0.166,0.520782,6
46,15,7,0.215,0.874,0.166,0.475769,7
46,15,10,0.215,0.874,0.166,0.261993,3
47,10,0,0.204,0.889,0.168,0.71701,4
47,10,2,0.204,0.889,0.168,0.634735,0
47,10,5,0.204,0.889,0.168,0.463684,9
48,11,0,0.235,0.876,0.14,0.220917,4
48,11,4,0.235,0.876,0.14,0.989258,0
48,11,6,0.235,0.876,0.14,0.262329,8
48,11,9,0.235,0.876,0.14,0.924194,7
48,11,10,0.235,0.876,0.14,0.589661,6
49,29,8,0.196,0.879,0.164,0.339966,4
49,29,13,0.196,0.879,0.164,0.515839,9
49,29,22,0.196,0.879,0.164,0.803802,6
50,11,4,0.227,0.872,0.161,0.695831,4
50,11,6,0.227,0.872,0.161,0.550903,9
50,11,8,0.227,0.872,0.161,0.850342,6
50,11,10,0.227,0.872,0.161,0.021515,0
51,2,1,0.229,0.874,0.177,0.209015,4
52,16,5,0.214,0.861,0.158,0.468353,4
52,16,8,0.214,0.861,0.158,0.905426,9
53,21,5,0.213,0.877,0.152,0.374573,4
53,21,8,0.213,0.877,0.152,0.486694,9
53,21,13,0.213,0.877,0.152,0.309235,6
53,21,19,0.213,0.877,0.152,0.517059,0
54,20,2,0.213,0.88,0.162,0.141296,4
54,20,8,0.213,0.88,0.162,0.756622,9
54,20,11,0.213,0.88,0.162,0.949554,2
54,20,12,0.213,0.88,0.162,0.923737,3
54,20,19,0.213,0.88,0.162,0.921112,1
55,20,4,0.214,0.885,0.152,0.990204,2
55,20,5,0.214,0.885,0.152,0.623779,3
55,20,6,0.214,0.885,0.152,0.98999,7
55,20,13,0.214,0.885,0.152,0.596558,5
56,12,0,0.225,0.878,0.157,0.761353,2
56,12,5,0.225,0.878,0.157,0.359985,7
56,12,6,0.225,0.878,0.157,0.835175,5
56,12,7,0.225,0.878,0.157,0.42041,3
56,12,9,0.225,0.878,0.157,0.373688,8
57,27,4,0.2,0.865,0.169,0.964294,2
57,27,8,0.2,0.865,0.169,0.036957,7
57,27,10,0.2,0.865,0.169,0.083008,5
57,27,26,0.2,0.865,0.169,0.017761,3
58,10,8,0.205,0.87,0.162,0.284363,7
59,19,7,0.222,0.869,0.161,0.309601,7
59,19,11,0.222,0.869,0.161,0.281433,3
59,19,14,0.222,0.869,0.161,0.647919,1
59,19,15,0.222,0.869,0.161,0.036285,4
59,19,16,0.222,0.869,0.161,0.576569,9
59,19,17,0.222,0.869,0.161,0.543701,6
60,19,14,0.205,0.864,0.158,0.334259,7
60,19,15,0.205,0.864,0.158,0.73526,3
60,19,18,0.205,0.864,0.158,0.962006,1
61,9,2,0.234,0.885,0.157,0.042511,7
62,4,0,0.236,0.884,0.168,0.190002,7
62,4,2,0.236,0.884,0.168,0.838715,3
62,4,3,0.236,0.884,0.168,0.7117,1
63,14,5,0.217,0.88,0.158,0.192596,7
