learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.832092285,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.740936279,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.169372559,0.33215332,0.833221436,N/A,No Rating Submission
1,4,3,0.238,0.877,0.163,0.572143555,N/A,N/A,N/A,No Recommendation Request
2,8,0,0.201,0.881,0.16,0.963104248,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.154296875,0.863861084,0.8074646,N/A,No Rating Submission
2,8,2,0.201,0.881,0.16,0.661193848,N/A,N/A,N/A,No Recommendation Request
2,8,3,0.201,0.881,0.16,0.198028564,0.538421631,0.374481201,N/A,No Rating Submission
2,8,4,0.201,0.881,0.16,0.523468018,N/A,N/A,N/A,No Recommendation Request
2,8,5,0.201,0.881,0.16,0.673950195,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.749420166,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.348480225,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.561767578,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.55178833,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.026763916,0.108123779,0.053955078,3,
3,10,3,0.215,0.875,0.15,0.772949219,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.861846924,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.848327637,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.832305908,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.632446289,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.109466553,0.330047607,0.006988525,0,
3,10,9,0.215,0.875,0.15,0.70223999,N/A,N/A,N/A,No Recommendation Request
4,13,0,0.229,0.865,0.154,0.329986572,N/A,N/A,N/A,No Recommendation Request
4,13,1,0.229,0.865,0.154,0.39666748,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.400634766,N/A,N/A,N/A,No Recommendation Request
4,13,3,0.229,0.865,0.154,0.000183105,0.568237305,0.413757324,N/A,No Rating Submission
