learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.030517578,0.464477539,0.021636963,3,
1,4,1,0.238,0.877,0.163,0.815429688,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.300354004,N/A,N/A,N/A,No Recommendation Request
1,4,3,0.238,0.877,0.163,0.219390869,0.2684021,0.086242676,1,
2,8,0,0.201,0.881,0.16,0.419433594,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.858642578,N/A,N/A,N/A,No Recommendation Request
2,8,2,0.201,0.881,0.16,0.695526123,N/A,N/A,N/A,No Recommendation Request
2,8,3,0.201,0.881,0.16,0.756286621,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.824676514,N/A,N/A,N/A,No Recommendation Request
2,8,5,0.201,0.881,0.16,0.820129395,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.751342773,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.550720215,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.231292725,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.316131592,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.919219971,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.333984375,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.365081787,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.563079834,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.130645752,0.892425537,N/A,N/A,No Recommendation Follow
3,10,7,0.215,0.875,0.15,0.637817383,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.063171387,0.835296631,0.133361816,4,
3,10,9,0.215,0.875,0.15,0.183868408,0.573425293,0.103210449,2,
4,13,0,0.229,0.865,0.154,0.586029053,N/A,N/A,N/A,No Recommendation Request
4,13,1,0.229,0.865,0.154,0.257263184,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.113250732,0.258575439,0.685546875,N/A,No Rating Submission
4,13,3,0.229,0.865,0.154,0.622924805,N/A,N/A,N/A,No Recommendation Request
4,13,4,0.229,0.865,0.154,0.134460449,0.957000732,N/A,N/A,No Recommendation Follow
4,13,5,0.229,0.865,0.154,0.268890381,N/A,N/A,N/A,No Recommendation Request
4,13,6,0.229,0.865,0.154,0.008575439,0.380279541,0.196990967,N/A,No Rating Submission
4,13,7,0.229,0.865,0.154,0.817626953,N/A,N/A,N/A,No Recommendation Request
4,13,8,0.229,0.865,0.154,0.55355835,N/A,N/A,N/A,No Recommendation Request
4,13,9,0.229,0.865,0.154,0.968048096,N/A,N/A,N/A,No Recommendation Request
4,13,10,0.229,0.865,0.154,0.727172852,N/A,N/A,N/A,No Recommendation Request
4,13,11,0.229,0.865,0.154,0.260559082,N/A,N/A,N/A,No Recommendation Request
4,13,12,0.229,0.865,0.154,0.074981689,0.568969727,0.171417236,N/A,No Rating Submission
5,9,0,0.22,0.871,0.172,0.238952637,N/A,N/A,N/A,No Recommendation Request
5,9,1,0.22,0.871,0.172,0.648803711,N/A,N/A,N/A,No Recommendation Request
5,9,2,0.22,0.871,0.172,0.754730225,N/A,N/A,N/A,No Recommendation Request
5,9,3,0.22,0.871,0.172,0.404968262,N/A,N/A,N/A,No Recommendation Request
5,9,4,0.22,0.871,0.172,0.653137207,N/A,N/A,N/A,No Recommendation Request
5,9,5,0.22,0.871,0.172,0.550292969,N/A,N/A,N/A,No Recommendation Request
5,9,6,0.22,0.871,0.172,0.833099365,N/A,N/A,N/A,No Recommendation Request
5,9,7,0.22,0.871,0.172,0.45803833,N/A,N/A,N/A,No Recommendation Request
5,9,8,0.22,0.871,0.172,0.291015625,N/A,N/A,N/A,No Recommendation Request
6,19,0,0.22,0.863,0.181,0.388427734,N/A,N/A,N/A,No Recommendation Request
6,19,1,0.22,0.863,0.181,0.159606934,0.091552734,0.137207031,4,
6,19,2,0.22,0.863,0.181,0.994110107,N/A,N/A,N/A,No Recommendation Request
6,19,3,0.22,0.863,0.181,0.446289063,N/A,N/A,N/A,No Recommendation Request
6,19,4,0.22,0.863,0.181,0.432281494,N/A,N/A,N/A,No Recommendation Request
6,19,5,0.22,0.863,0.181,0.291717529,N/A,N/A,N/A,No Recommendation Request
6,19,6,0.22,0.863,0.181,0.143157959,0.124847412,0.66394043,N/A,No Rating Submission
6,19,7,0.22,0.863,0.181,0.656494141,N/A,N/A,N/A,No Recommendation Request
6,19,8,0.22,0.863,0.181,0.173400879,0.235534668,0.008911133,3,
6,19,9,0.22,0.863,0.181,0.53012085,N/A,N/A,N/A,No Recommendation Request
6,19,10,0.22,0.863,0.181,0.294921875,N/A,N/A,N/A,No Recommendation Request
6,19,11,0.22,0.863,0.181,0.18157959,0.953521729,N/A,N/A,No Recommendation Follow
6,19,12,0.22,0.863,0.181,0.707885742,N/A,N/A,N/A,No Recommendation Request
6,19,13,0.22,0.863,0.181,0.657043457,N/A,N/A,N/A,No Recommendation Request
6,19,14,0.22,0.863,0.181,0.552185059,N/A,N/A,N/A,No Recommendation Request
6,19,15,0.22,0.863,0.181,0.891906738,N/A,N/A,N/A,No Recommendation Request
6,19,16,0.22,0.863,0.181,0.055450439,0.874908447,N/A,N/A,No Recommendation Follow
6,19,17,0.22,0.863,0.181,0.423736572,N/A,N/A,N/A,No Recommendation Request
6,19,18,0.22,0.863,0.181,0.782714844,N/A,N/A,N/A,No Recommendation Request
7,8,0,0.209,0.866,0.153,0.452423096,N/A,N/A,N/A,No Recommendation Request
7,8,1,0.209,0.866,0.153,0.091796875,0.661315918,0.575927734,N/A,No Rating Submission
7,8,2,0.209,0.866,0.153,0.103668213,0.397155762,0.58984375,N/A,No Rating Submission
7,8,3,0.209,0.866,0.153,0.270629883,N/A,N/A,N/A,No Recommendation Request
7,8,4,0.209,0.866,0.153,0.76864624,N/A,N/A,N/A,No Recommendation Request
7,8,5,0.209,0.866,0.153,0.098999023,0.261322021,0.164916992,N/A,No Rating Submission
7,8,6,0.209,0.866,0.153,0.507324219,N/A,N/A,N/A,No Recommendation Request
7,8,7,0.209,0.866,0.153,0.673461914,N/A,N/A,N/A,No Recommendation Request
8,10,0,0.223,0.887,0.165,0.88885498,N/A,N/A,N/A,No Recommendation Request
8,10,1,0.223,0.887,0.165,0.278320313,N/A,N/A,N/A,No Recommendation Request
8,10,2,0.223,0.887,0.165,0.834014893,N/A,N/A,N/A,No Recommendation Request
8,10,3,0.223,0.887,0.165,0.983123779,N/A,N/A,N/A,No Recommendation Request
8,10,4,0.223,0.887,0.165,0.400543213,N/A,N/A,N/A,No Recommendation Request
8,10,5,0.223,0.887,0.165,0.505462646,N/A,N/A,N/A,No Recommendation Request
8,10,6,0.223,0.887,0.165,0.659729004,N/A,N/A,N/A,No Recommendation Request
8,10,7,0.223,0.887,0.165,0.47567749,N/A,N/A,N/A,No Recommendation Request
8,10,8,0.223,0.887,0.165,0.35333252,N/A,N/A,N/A,No Recommendation Request
8,10,9,0.223,0.887,0.165,0.525390625,N/A,N/A,N/A,No Recommendation Request
9,13,0,0.199,0.871,0.156,0.345947266,N/A,N/A,N/A,No Recommendation Request
9,13,1,0.199,0.871,0.156,0.461090088,N/A,N/A,N/A,No Recommendation Request
9,13,2,0.199,0.871,0.156,0.557037354,N/A,N/A,N/A,No Recommendation Request
9,13,3,0.199,0.871,0.156,0.483856201,N/A,N/A,N/A,No Recommendation Request
9,13,4,0.199,0.871,0.156,0.103118896,0.921447754,N/A,N/A,No Recommendation Follow
9,13,5,0.199,0.871,0.156,0.804199219,N/A,N/A,N/A,No Recommendation Request
9,13,6,0.199,0.871,0.156,0.308624268,N/A,N/A,N/A,No Recommendation Request
9,13,7,0.199,0.871,0.156,0.623443604,N/A,N/A,N/A,No Recommendation Request
9,13,8,0.199,0.871,0.156,0.984283447,N/A,N/A,N/A,No Recommendation Request
9,13,9,0.199,0.871,0.156,0.535614014,N/A,N/A,N/A,No Recommendation Request
9,13,10,0.199,0.871,0.156,0.324676514,N/A,N/A,N/A,No Recommendation Request
9,13,11,0.199,0.871,0.156,0.047332764,0.117248535,0.917205811,N/A,No Rating Submission
9,13,12,0.199,0.871,0.156,0.150360107,0.953460693,N/A,N/A,No Recommendation Follow
10,7,0,0.2,0.876,0.158,0.395355225,N/A,N/A,N/A,No Recommendation Request
10,7,1,0.2,0.876,0.158,0.684387207,N/A,N/A,N/A,No Recommendation Request
