learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.746337891,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.509338379,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.592926025,N/A,N/A,N/A,No Recommendation Request
1,4,3,0.238,0.877,0.163,0.48236084,N/A,N/A,N/A,No Recommendation Request
2,8,0,0.201,0.881,0.16,0.252471924,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.848754883,N/A,N/A,N/A,No Recommendation Request
2,8,2,0.201,0.881,0.16,0.257629395,N/A,N/A,N/A,No Recommendation Request
2,8,3,0.201,0.881,0.16,0.440612793,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.039123535,0.991088867,N/A,N/A,No Recommendation Follow
2,8,5,0.201,0.881,0.16,0.33114624,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.651580811,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.625610352,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.629058838,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.056427002,0.490447998,0.34085083,N/A,No Rating Submission
3,10,2,0.215,0.875,0.15,0.828521729,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.455749512,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.612060547,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.884490967,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.719482422,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.743438721,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.326202393,N/A,N/A,N/A,No Recommendation Request
3,10,9,0.215,0.875,0.15,0.701629639,N/A,N/A,N/A,No Recommendation Request
4,13,0,0.229,0.865,0.154,0.988220215,N/A,N/A,N/A,No Recommendation Request
4,13,1,0.229,0.865,0.154,0.878997803,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.283660889,N/A,N/A,N/A,No Recommendation Request
4,13,3,0.229,0.865,0.154,0.957885742,N/A,N/A,N/A,No Recommendation Request
